die;Beteiligung;participation;Beteiligungen
die;Bewertung;assessment;Bewertungen
die;Bezeichnung;name, term;Bezeichnungen
die;Brücke;bridge;Brücken
die;CD;CD;CDs
der;Gebrauch;use;Gebräuche
der;Geschäftsführer;manager;Geschäftsführer
die;Lippe;lip;Lippen
der;Ministerpräsident;governor, minister, president;Ministerpräsidenten
der;Nutzen;benefit, profit, use;
der;Ruf;reputation, call;Rufe
das;Signal;signal;Signale
der;Standard;standard;Standards
der;Start;star, starling;Starts
die;Substanz;substance;Substanzen
die;Taste;key, button;Tasten
das;Teilchen;particle;Teilchen
die;Versicherung;insurance, assurance;Versicherungen
die;Vorbereitung;preparation;Vorbereitungen
der;Vordergrund;foreground;Vordergründe
der;Anwalt;attorney, lawyer;Anwälte
das;Experiment;experiment;Experimente
der;Glauben;faith, belief;
der;Grundsatz;principle;Grundsätze
die;Komponente;component;Komponenten
die;Oberfläche;surface;Oberflächen
das;Reich;empire, kingdom;Reiche
das;Rennen;race;Rennen
der;Schlag;blow;Schläge
der;Schuh;shoe;Schuhe
das;Seminar;seminar;Seminare
die;Sendung;broadcast;Sendungen
die;Spannung;suspense, tension;Spannungen
die;Technologie;technology;Technologien
die;Truppe;troops, unit;Truppen
das;Umfeld;milieu;Umfelder
der;Verbraucher;consumer;Verbraucher
der;Verkauf;sale;Verkäufe
das;Viertel;quarter, district;Viertel
das;Vorjahr;previous year;Vorjahre
die;Bilanz;balance sheet;Bilanzen
das;Erlebnis;experience;Erlebnisse
das;Grundstück;plot of land;Grundstücke
die;Identität;identity;Identitäten
die;Kamera;camera;Kameras
der;Kanal;canal, channel;Kanäle
die;Karriere;career;Karrieren
der;Kredit;credit;Kredite
das;Quartal;quarter of the year;Quartale
das;Rad;wheel;Räder
der;Rechner;computer, calculator;Rechner
der;Schlaf;sleep;Schläfe
der;Sender;broadcasting station;Sender
das;Tal;valley;Täler
die;Tiefe;depth;Tiefen
das;TV;TV;
der;Verlauf;course;Verläufe
die;Zigarette;cigarette;Zigaretten
der;Aktionär;shareholder;Aktionäre
der;Atem;breath;
die;Auffassung;point of view;Auffassungen
der;Bewohner;inhabitant, occupant;Bewohner
der;Charakter;character;Charaktere
das;Einkommen;income;Einkommen
die;Erziehung;upbringing, education;
die;Geburt;birth;Geburten
die;Halle;hall;Hallen
die;Herausforderung;challenge;Herausforderungen
die;Informationstechnologie;information technology;Informationstechnologien
der;Mittag;noon, midday;Mittage
die;Niederlage;defeat;Niederlagen
die;Norm;norm;Normen
die;Reform;reform;Reformen
das;Restaurant;restaurant;Restaurants
der;Schauspieler;actor;Schauspieler
der;Schnee;snow;
die;Schülerin;schoolgirl;Schülerinnen
der;Service;service;Services
die;Sitzung;meeting, session;Sitzungen
der;Sturm;storm;Stürme
die;Träne;tear;Tränen
die;Trauer;grief;
der;Vorstand;board, chairperson;Vorstände
der;Zufall;chance, coincidence;Zufälle
die;Zustimmung;approval;Zustimmungen
der/die;Angehörige;member, relative;Angehörige
die;Annahme;acceptance, assumption;Annahmen
das;Argument;argument;Argumente
das;Arzneimittel;medicine;Arzneimittel
der;Außenminister;foreign minister;Außenminister
der;Benutzer;user;Benutzer
der;Bescheid;information, reply;Bescheide
die;Blume;flower;Blumen
die;Bundeswehr;Armed Forces;
die;Disziplin;discipline;Disziplinen
die;Existenz;existence;Existenzen
die;Fraktion;parliamentary party;Fraktionen
das;Grundgesetz;basic law;Grundgesetze
der;Händler;trader, dealer, retailer;Händler
der;Hinblick;view;
das;Individuum;individual;Individuen
die;Katastrophe;catastrophe;Katastrophen
das;Motiv;motive;Motive
der;Musiker;musician;Musiker
die;Opposition;opposition;Oppositionen
der;Papa;daddy;Papas
das;Personal;staff;Personale
der;Sand;sand;Sande
die;Station;station;Stationen
die;Tendenz;trend;Tendenzen
das;Training;training;Trainings
die;Umsetzung;transfer, implementation;Umsetzungen
der;Verkäufer;salesman;Verkäufer
die;Versorgung;supply, care;Versorgungen
der;Wandel;change;
das;Wunder;miracle;Wunder
die;Angelegenheit;matter, affair;Angelegenheiten
die;Auskunft;information;Auskünfte
das;Ausmaß;extent, size;Ausmaße
die;Begründung;explanation, justification;Begründungen
das;Engagement;commitment;Engagements
die;Entfernung;distance;Entfernungen
der;Fleck;stain;Flecke
die;Handlung;action, plot;Handlungen
das;Immunsystem;immune system;Immunsysteme
der;Koffer;suitcase;Koffer
die;Not;need, trouble;Nöte
die;Persönlichkeit;personality, celebrity;Persönlichkeiten
der;Schlüssel;key;Schlüssel
der;Schreibtisch;desk;Schreibtische
die;Seele;soul, mind;Seelen
der;Unternehmer;employer;Unternehmer
die;Unternehmung;undertaking, venture;Unternehmungen
die;Vereinbarung;agreement;Vereinbarungen
das;Video;video;Videos
die;Wahrnehmung;perception;Wahrnehmungen
der/die;Angestellte;employee;Angestellte
die;Äußerung;comment;Äußerungen
die;Begegnung;encounter, meeting;Begegnungen
das;Café;coffee house;Cafés
die;Datei;data file;Dateien
die;Dienstleistung;service;Dienstleistungen
die;Erzählung;narration, story;Erzählungen
die;Ferne;distance;Fernen
das;Gedicht;poem;Gedichte
die;Gründung;foundation;Gründungen
der;Keller;cellar;Keller
das;Konto;account;Konten
die;Operation;operation;Operationen
die;Qualifikation;qualification;Qualifikationen
die;Sammlung;collection;Sammlungen
die;Tonne;ton, barrel;Tonnen
der;Träger;holder, responsible body;Träger
der;Trend;trend;Trends
die;Variante;variant, variation;Varianten
der/die;Verwandte;relative;Verwandte
die;Vielfalt;diversity;
die;Vielzahl;multitude;
die;Zahlung;payment;Zahlungen
der;Arbeiter;worker;Arbeiter
der;Aufwand;expense, effort;Aufwände
die;Aufwendungen;expenditure;
der;Bauch;belly;Bäuche
die;Berechnung;calculation;Berechnungen
der;Bestandteil;continuation, stock, supply;Bestandteile
das;Entwicklungsland;developing nation;Entwicklungsländer
der;Entwurf;sketch, design, draft;Entwürfe
die;Fachhochschule;technical college;Fachhochschulen
der;Fernseher;television;Fernseher
die;Finanzierung;financing;Finanzierungen
die;Hose;trousers, pants;Hosen
der;Impuls;stimulus, impulse;Impulse
das;Kapital;capital;
der;Kern;seed, core, nucleus;Kerne
der;Motor;motor, engine;Motoren
der;Rang;standing, status;Ränge
der;Regisseur;director;Regisseure
die;Republik;republic;Republiken
das;Salz;salt;
der;Stil;style;Stile
die;Vermittlung;negotiation, placement;Vermittlungen
der;Wahlkampf;election campaign;Wahlkampfen
die;Wolke;cloud;Wolken
der;Zahn;tooth;Zähne
die;Anstrengung;effort;Anstrengungen
die;Behinderung;obstruction, handicap;Behinderungen
die;Berücksichtigung;consideration;Berücksichtigungen
der;Bord;board;Borde
der;Dichter;writer, poet;Dichter
der;Eingriff;intervention, interference;Eingriffe
der;Einwohner;inhabitant;Einwohner
der;Fan;fan, supporter;Fans
die;Hütte;hut, cabin;Hütten
die;Kooperation;cooperation;Kooperationen
die;Stasi;state security service;
das;Symbol;symbol;Symbole
der;Täter;culprit, perpetrator;Täter
die;Tour;tour, trip;Touren
die;Trennung;separation;Trennungen
die;Übertragung;transmission, broadcast;Übertragungen
die;Verfassung;constitution;Verfassungen
die;Zeitschrift;magazine, journal;Zeitschriften
die;Absicht;intention;Absichten
der;Architekt;architect;Architekten
die;Aufmerksamkeit;attention;Aufmerksamkeiten
der;Beschluss;decision, resolution;Beschlüsse
die;Bibel;bible;Bibeln
die;Bindung;relationship, attachment;Bindungen
die;Börse;stock market;Börsen
das;Business;business;
der;Ehegatte;husband;Ehegatten
die;Einschätzung;opinion, assessment, evaluation;Einschätzungen
das;Elektron;electron;Elektronen
die;Entstehung;origin;Entstehungen
die;Erweiterung;expansion, extension;Erweiterungen
der;Feind;enemy;Feinde
die;Flucht;flight, escape;Fluchten
der;Flüchtling;refugee;Flüchtlinge
das;Geschlecht;sex, gender;Geschlechter
das;Gewissen;conscience;Gewissen
der;Gläubiger;creditor, believer;Gläubiger
der;Griff;handle, grip, grasp;Griffe
der;Halt;stop, hold;Halte
das;Hemd;shirt;Hemden
die;Infektion;infection;Infektionen
der;Kindergarten;nursery school;Kindergärten
das;Klima;climate;Klimata
der;Kontinent;continent;Kontinente
die;Kündigung;termination, notice of dismissal;Kündigungen
der;Mantel;coat;Mäntel
das;Marketing;marketing;
der;Mister;mister;
der;Mut;courage;
die;Nebenwirkung;side effect;Nebenwirkungen
die;Oper;opera;Opern
das;Orchester;orchestra;Orchester
das;Paket;parcel, package;Pakete
die;Ressource;resource;Ressourcen
die;Revolution;revolution;Revolutionen
die;Richtlinie;guideline;Richtlinien
die;Rückkehr;return;
die;Scheibe;disc, slice, glass pane;Scheiben
die;Stille;peace, silence;
der;Stress;stress;Stresse
die;These;thesis;Thesen
der;Transport;transportation;Transporte
der;Übergang;crossing, transition;Übergänge
das;Vorbild;model, example;Vorbilder
das;Vorgehen;action;
der;Widerspruch;contradiction, dissent;Widersprüche
die;Wüste;desert;Wüsten
der;Alkohol;alcohol;Alkohole
die;Anerkennung;recognition;Anerkennungen
der;Aufenthalt;stay, residence;Aufenthalte
die;Aussicht;prospect, view;Aussichten
der;Ball;ball;Bälle
die;Bemerkung;remark, comment;Bemerkungen
der;Besitz;property, possession;Besitze
die;Chemie;chemistry;Chemien
die;Distanz;distance;Distanzen
das;Ei;egg;Eier
die;Frist;time period, deadline;Fristen
das;Geschenk;gift;Geschenke
die;Gestaltung;design, organization;Gestaltungen
das;Heim;home;Heime
der;Höhepunkt;high point, peak;Höhepunkte
der;Horizont;horizon;Horizonte
die;Konferenz;conference;Konferenzen
das;Kreuz;cross;Kreuze
die;Notwendigkeit;necessity;Notwendigkeiten
das;Organ;organ;Organe
die;Presse;press;Pressen
die;Rechtsprechung;jurisdiction;Rechtsprechungen
das;Regal;shelf;Regale
der;Ring;ring;Ringe
die;Übung;exercise, practice;Übungen
der;Vortrag;lecture;Vorträge
die;Zeile;line;Zeilen
die;Ausführung;implementation, type;Ausführungen
der;Besitzer;owner;Besitzer
das;Center;center;Center
der;Eingang;entrance;Eingänge
die;Erscheinung;phenomenon, appearance;Erscheinungen
die;Ferien;holiday, vacation;
der;Flug;flight;Flüge
die;Fragestellung;problem;
die;Freundschaft;friendship;Freundschaften
das;Frühstück;breakfast;Frühstücke
das;Gehalt;salary;Gehälter
der;Gehalt;meaning, contents;Gehälter
das;Geheimnis;secret;Geheimnisse
das;Geräusch;sound, noise;Geräusche
der;Geschmack;taste;Geschmäcker
das;Gold;gold;
der;Hafen;harbor;Häfen
der;Hut;hat;Hüte
die;Hut;care;Hüte
die;Interpretation;interpretation;Interpretationen
die;Klage;complaint, lawsuit;Klagen
die;Klinik;clinic, hospital;Kliniken
die;Lehrerin;teacher;Lehrerinnen
die;Marke;brand, stamp;Marken
das;Medikament;medicine, drug;Medikamente
die;Miete;rent;Mieten
das;Öl;oil;Öle
der;Pass;pass, passport;Pässe
die;Phantasie;imagination, fantasy;Phantasien
die;Prognose;prognosis;Prognosen
das;Protein;protein;Proteine
das;Protokoll;minutes, record;Protokolle
der;Schreck;fright, shock;Schrecke
die;Serie;series;Serien
der;Tee;tea;Tees
der;Turm;tower;Türme
die;Überzeugung;conviction;Überzeugungen
die;Vorgabe;guideline;Vorgaben
das/die;Weihnachten;Christmas;Weihnachten
die;Wende;change;Wenden
die;Abhängigkeit;dependence;Abhängigkeiten
der;Arbeitsmarkt;labor market;Arbeitsmärkte
der;Ärger;annoyance, trouble;
der;Austausch;exchange;Austausche
die;Betreuung;care;
die;Bombe;bomb;Bomben
der;Dialog;dialogue;Dialoge
die/das;E-Mail;e-mail;E-Mails
die;Entschuldigung;apology, excuse;Entschuldigungen
die;Erhöhung;increase;Erhöhungen
das;Gas;gas;Gase
das;Gen;gene;Gene
die;Hitze;heat;
die;Kindheit;childhood;Kindheiten
das;Klavier;piano;Klaviere
die;Konzentration;concentration;Konzentrationen
der;Leib;body;Leiber
der;Maler;painter;Maler
die;Menschheit;humanity;
die;Milch;milk;Milchen
der;Mord;murder;Morde
der;Pilot;pilot;Piloten
das;Resultat;result;Resultate
der;Riese;giant;Riesen
der;Stock;stick, floor;Stöcke
die;Strafe;punishment;Strafen
der;Übersetzer;translator;Übersetzer
das;Ufer;shore, bank;Ufer
die;Umfrage;survey;Umfragen
das;Baby;baby;Babys
das;City;city center;Citys
die;Differenz;difference;Differenzen
die;Dunkelheit;darkness;Dunkelheiten
das;Dutzend;dozen;Dutzende
das;Eis;ice, ice cream;Eis
der;Empfang;reception;Empfänge
der;Empfänger;recipient;Empfänger
die;Ernährung;food, diet;
der;Gesichtspunkt;point of view;Gesichtspunkte
die;Großmutter;grandmother;Großmütter
die;Herkunft;origin;Herkünfte
die;Hochzeit;wedding;Hochzeiten
der;Hunger;hunger;
die;Konjunktur;state of the economy;Konjunkturen
der;Konkurrent;competitor;Konkurrenten
die;Last;load, burden;Lasten
das;Lebensjahr;year of one's life;Lebensjahre
das;Medium;medium;Medien
die;Mischung;mixture;Mischungen
das;Muster;pattern, model;Muster
der;Nachfolger;successor;Nachfolger
die;Note;note, grade;Noten
der;Onkel;uncle;Onkel
das;Potenzial;potential;Potenziale
der;Protest;protest;Proteste
der;Reiz;stimulus, appeal;Reize
der;Rohstoff;raw material;Rohstoffe
der;Sachverhalt;facts;Sachverhalte
der;Schuss;shot;Schüsse
die;Sicherung;protection, fuse;Sicherungen
der;Sieger;winner;Sieger
die;Statistik;statistics;Statistiken
die;Strahlung;radiation;Strahlungen
das;Taxi;taxi;Taxis
das;Turnier;tournament;Turniere
die;Übernahme;takeover;Übernahmen
die;Verarbeitung;processing;Verarbeitungen
die;Veröffentlichung;publication;Veröffentlichungen
die;Verteilung;distribution;Verteilungen
die;Wiedervereinigung;reunification;Wiedervereinigungen
der;Witz;joke;Witze
der;Abschied;departure, parting;Abschiede
die;Benutzung;use;Benutzungen
die;Beurteilung;judgement;Beurteilungen
der;Bewerber;applicant;Bewerber
das;Defizit;deficit;Defizite
die;Einschränkung;restriction;Einschränkungen
die;Ermittlung;investigation;Ermittlungen
der;Ertrag;yield;Erträge
der;Flur;hall, corridor;Flure
das;Format;format;Formate
der;Held;hero;Helden
die;Herstellung;production;Herstellungen
der;Kaiser;emperor;Kaiser
die;Kammer;small room;Kammern
die;Kette;chain;Ketten
die;Kleidung;clothes;Kleidungen
die;Kneipe;pub, bar;Kneipen
der;Kritiker;critic;Kritiker
die;Küste;coast;Küsten
das;Messer;knife;Messer
die;Messung;measuring, measurement;Messungen
das;Motto;motto;Mottos
der;Nutzer;user;Nutzer
der;Passagier;passenger;Passagiere
die;Premiere;opening night;Premieren
die;Probe;sample, test, rehearsal;Proben
der;Quadratmeter;square meter;Quadratmeter
der;Saal;hall;Säle
die;Schwäche;weakness;Schwächen
der;Sektor;sector;Sektoren
der;Sprung;jump;Sprünge
das;Symptom;symptom;Symptome
das;Tennis;tennis;
das;Top;top;Tops
das;Tuch;cloth;Tücher
die;Überraschung;surprise;Überraschungen
die;Übersetzung;translation;Übersetzungen
die;Verbreitung;spread;Verbreitungen
das;Virus;virus;Viren
das;Vorhaben;plan, project;Vorhaben
die;Vorlage;draft, model;Vorlagen
die;Wärme;warmth, heat;
die;Werbung;advertising;Werbungen
die;Wiese;meadow;Wiesen
das;Zelt;tent;Zelte
der;Anhänger;supporter, trailer;Anhänger
die;Anzeige;display, advertisement;Anzeigen
die;Aufklärung;enlightenment, solution;Aufklärungen
die;Auflösung;dissolving, breaking up;Auflösungen
die;Bestellung;order, reservation;Bestellungen
der;Bude;boy;Buden
das;Bündnis;alliance;Bündnisse
die;Burg;castle;Burgen
der;Dialekt;dialect;Dialekte
die;Durchführung;carrying out;Durchführungen
die;Einigung;agreement;Einigungen
die;Einsicht;view, insight;Einsichten
das;Gedächtnis;memory;Gedächtnisse
das;Gefängnis;gesture;Gefängnisse
die;Gleichung;equation;Gleichungen
die;Herrschaft;power, reign;Herrschaften
die;Infrastruktur;infrastructure;Infrastrukturen
der;Katalog;catalogue;Kataloge
die;Meldung;report;Meldungen
die;Mission;mission;Missionen
die;Mitteilung;communication, announcement;Mitteilungen
die;Nahrung;nourishment, food;Nahrungen
der;Nebel;fog;Nebel
der;Offizier;officer;Offiziere
die;Oma;grandma;Omas
die;Philosophie;philosophy;Philosophien
die;Realisierung;implementation;Realisierungen
der;Schein;light, appearance, certificate;Scheine
der;Schnitt;cut;Schnitte
die;Schnittstelle;interface;Schnittstellen
die;Schulden;debt;
die;Sehnsucht;longing;Sehnsüchte
der;Skandal;scandal;Skandale
das;Stadion;stadium;Stadien
der;Tipp;tip, hint;Tipps
das;Wiedersehen;reunion;Wiedersehen
die;Wunde;wound;Wunden
die;Wurzel;root;Wurzeln
die;Zeuge;witness;Zeugen
das;Zeugnis;report, testimonial;Zeugnisse
der;Anblick;sight;Anblicke
das;Anliegen;request;Anliegen
die;Anpassung;adaptation;Anpassungen
der;Anstieg;rise, increase;Anstiege
das;Arbeitsamt;employment office;Arbeitsämter
der;Befehl;order;Befehle
die;Bereitschaft;willingness;Bereitschaften
die;Beschwerde;complaint;Beschwerden
der;Bogen;bow, arc, sheet;Bögen
die;Bundesliga;national sports division;Bundesligen
die;Droge;drug;Drogen
die;Ehre;honor;Ehren
das;Eigentum;property;Eigentümer
der;Einzelfall;individual, case;Einzelfälle
die;Epoche;epoch;Epochen
der;Erreger;agent, virus, germ;Erreger
die;Feststellung;observation, remark;Feststellungen
die;Formulierung;formulation;Formulierungen
das;Gelände;ground, site;Gelände
der/die;Geliebte;lover;Geliebte
die;Geschwister;siblings;Geschwister
das;Gramm;gram;Gramme
die;Inszenierung;production, staging;Inszenierungen
der;Kapitän;captain;Kapitäne
die;Kiste;box, crate;Kisten
der;Knochen;bone;Knochen
der;Kontext;context;Kontexte
das;Kunstwerk;work of art;Kunstwerke
das;Lebewesen;living being;Lebewesen
der;Lastkraftwagen;truck;Lastkraftwagen
der;Lohn;wage, pay, reward;Löhne
der;Magen;stomach;Mägen
die;Mode;fashion;Moden
der;Mörder;murderer;Mörder
die;Öffnung;opening, hole;Öffnungen
die;Partie;game;Partien
das;Rathaus;town hall;Rathäuser
die;Reflexion;reflection;Reflexionen
die;Rente;pension;Renten
die;Show;show;Shows
die;Stiftung;foundation, institute, donation;Stiftungen
der;Teller;plate;Teller
die;Unterscheidung;differentiation, distinction;Unterscheidungen
die;Version;version;Versionen
der;Wähler;voter;Wähler
die;Wechselwirkung;interaction;Wechselwirkungen
der;Zettel;piece of paper, note;Zettel
der;Zins;interest;Zinsen
die;Zone;zone;Zonen
der;Abbau;reduction, decline, mining;Abbaue
die;Agentur;agency;Agenturen
die;Akademie;academy;Akademien
die;Anfrage;inquiry, request;Anfragen
die;Aufführung;performance;Aufführungen
die;Auflage;edition, condition, plating;Auflagen
der;Ausbau;extension, consolidation;Ausbaue
der;Bär;bear;Bären
das;Bedenken;concern, doubt;Bedenken
der;Buchstabe;letter;Buchstaben
das;Dokument;document;Dokumente
die;Einzelheit;detail;Einzelheiten
die;Erfüllung;fulfillment;Erfüllungen
der;Führer;leader, guide;Führer
die;Fusion;fusion, merger;Fusionen
der;Geruch;smell;Gerüche
das;Gleichgewicht;balance;Gleichgewichte
der;Investor;investor;Investoren
der;Kerl;fellow, bloke;Kerle
die;Kollegin;colleague;Kolleginnen
der;Komponist;composer;Komponisten
die;Kurve;curve;Kurven
das;Labor;laboratory;Labors
der;Landkreis;district;Landkreise
das;Märchen;fairy tale;Märchen
das;Mittelalter;Middle Ages;
das;Möbel;piece of furniture;Möbel
die;Moderne;modern age;
der;Nerv;nerve;Nerven
der;Ofen;oven, stove;Öfen
die;Pflege;care;
die;Plattform;platform;Plattformen
der;Posten;post, position;Posten
der;Profi;pro, professional;Profis
das;Regime;regime;Regime
der;Rock;skirt, rock music;Röcke
der;Rücktritt;resignation;Rücktritte
der;Schrank;cabinet, wardrobe;Schränke
die;Sekretärin;secretary;Sekretärinnen
die;Solidarität;solidarity;Solidaritäten
der;Sportler;athlete;Sportler
die;Stabilität;stability;
der;Status;status;Status
der;Staub;dust;Stäube
der;Tanz;dance;Tänze
der;Topf;pot;Töpfe
der;Überblick;view, overview;Überblicke
die;Unsicherheit;uncertainty;Unsicherheiten
der;Vorhang;curtain;Vorhänge
der;Winkel;angle, corner;Winkel
das;Zitat;quotation, quote;Zitate
das;Abenteuer;adventure;Abenteuer
die;Abgrenzung;disassociation;Abgrenzungen
der;Akt;act;Akte
der;Akteur;player, actor;Akteure
die;Allianz;alliance;Allianzen
die;Armut;poverty;
der;Ausgleich;balancing, compensation, change;Ausgleiche
die;Begeisterung;enthusiasm;Begeisterungen
der;Bezirk;district;Bezirke
die;Diagnose;diagnosis;Diagnosen
das;Dunkel;darkness;
der;Durchmesser;diameter;Durchmesser
die;Einladung;invitation;Einladungen
die;Empfehlung;recommendation;Empfehlungen
die;Eröffnung;opening;Eröffnungen
der;Felsen;rock;Felsen
die;Flüssigkeit;liquid;Flüssigkeiten
das;Fräulein;young lady, miss;Fräulein
der;Friedhof;cemetery;Friedhöfe
die;Front;front;Fronten
die;Fülle;abundance;Füllen
das;Gebirge;mountains;Gebirge
das;Geschäftsjahr;financial year;Geschäftsjahre
das;Gras;grass;Gräser
die;Großstadt;city, large town;Großstädte
der;Hang;slope, inclination;Hänge
der;Hügel;hill;Hügel
der;Ingenieur;engineer;Ingenieure
der;Kongress;congress, convention;Kongresse
der;Muskel;muscle;Muskeln
der;Nachweis;proof, evidence, certificate;Nachweise
die;Orientierung;orientation;Orientierungen
der;Personenkraftwagen;car, auto;Personenkraftwagen
der;Rhythmus;rhythm;Rhythmen
die;Rücksicht;consideration;Rücksichten
der;Senat;senate;Senate
die;Steuerung;control, steering;Steuerungen
der;Stolz;pride;
die;Teilnahme;participation;Teilnahmen
das;Universum;universe;Universen
die;Unterhaltung;entertainment, conversation;Unterhaltungen
die;Unterlagen;documents;
die;Vereinigung;organization, association, unification;Vereinigungen
die;Vertretung;replacement, substitute;Vertretungen
die;Volkshochschule;adult education center;Volkshochschulen
die;Vorsicht;caution;
die;Wahrscheinlichkeit;probability;Wahrscheinlichkeiten
die;Wange;cheek;Wangen
das;Werkzeug;tool;Werkzeuge
die;Zeichnung;drawing;Zeichnungen
die;Zunahme;increase;Zunahmen
die;Zwiebel;onion, bulb;Zwiebeln
die;Ablehnung;refusal, rejection;Ablehnungen
die;Abstimmung;vote, coordination;Abstimmungen
die;Anordnung;order;Anordnungen
die;Anregung;stimulus, idea;Anregungen
der;Aufsatz;essay;Aufsätze
der;Backofen;oven;Backöfen
die;Bakterie;bacterium;Bakterien
der;Befund;results;Befunde
die;Bemühung;effort;Bemühungen
der;Beobachter;observer;Beobachter
der;Berater;advisor, consultant;Berater
der;Betrachter;observer;Betrachter
das;Betriebssystem;operating system;Betriebssysteme
der;Bildschirm;screen, monitor;Bildschirme
die;Blüte;blossom;Blüten
die;Brille;glasses;Brillen
die;Datenverarbeitung;data processing;Datenverarbeitungen
der;Eigentümer;owner;Eigentümer
die;Eintragung;entry, registration;
das;Ensemble;ensemble;Ensembles
die;Enttäuschung;disappointment;Enttäuschungen
die;Faust;fist;Fäuste
das;Festival;festival;Festivals
die;Galerie;gallery;Galerien
das;Gemüse;vegetables;Gemüse
die;Genehmigung;approval, permit, permission;Genehmigungen
der;Großvater;grandfather;Großväter
die;Grundschule;primary school;Grundschulen
der;Hass;hatred;
die;Höhle;cave;Höhlen
die;Innenstadt;town center, downtown;Innenstädte
das;Kloster;monastery, convent;Klöster
die;Kohle;coal;Kohlen
der;Konsument;consumer;Konsumenten
der;Lärm;noise;
der;Liter;liter;Liter
das;Lokal;pub, bar;Lokale
die;Malerei;painting;Malereien
der;Maßstab;scale, yardstick, standard;Maßstäbe
die;Materie;matter;Materien
die;Münze;coin;Münzen
das;Netzwerk;network;Netzwerke
das;Praktikum;internship;Praktika
der;Rückgang;fall, decline;Rückgänge
der;Sack;sack;Säcke
der;Schuldner;debtor;Schuldner
die;Sportart;type of sport, discipline;Sportarten
der;Stamm;trunk, stem, tribe;Stämme
der;Streifen;stripe, strip;Streifen
die;Tasse;cup;Tassen
der;Teppich;carpet;Teppiche
der;Teufel;devil;Teufel
die;Überprüfung;screening, check, inspection;Überprüfungen
der;Unsinn;nonsense;
das;Verbot;ban, prohibition;Verbote
die;Vermutung;assumption, presumption;Vermutungen
die;Versammlung;meeting, gathering, assembly;Versammlungen
die;Wäsche;washing, laundry;Wäschen
die;Werkstatt;workshop, garage;Werkstätten
die;Wirtschaftspolitik;economic policy;Wirtschaftspolitiken
das;Zeug;stuff;Zeuge
die;Zunge;tongue;Zungen
der;Zwang;force, pressure, compulsion;Zwänge
das;Antibiotikum;antibiotic;Antibiotika
die;Anweisung;instruction;Anweisungen
der;Anzug;suit;Anzüge
die;Architektur;architecture;Architekturen
das;Atom;atom;Atome
der;Aufstieg;climb, rise;Aufstiege
der;Ausflug;outing, trip;Ausflüge
der;Ausgang;exit, outcome, starting point;Ausgänge
die;Ausstattung;equipment, provision, furnishings;Ausstattungen
die;Bearbeitung;working, handling;Bearbeitungen
die;Besonderheit;characteristic, specific, feature;Besonderheiten
der;Betracht;consideration;
die;Biologie;biology;
die;Breite;width;Breiten
die;Butter;butter;
der;Champion;champion;Champions
die;Differenzierung;differentiation;Differenzierungen
der;Dirigent;musical conductor;Dirigenten
die;Entdeckung;discovery;Entdeckungen
die;Erfindung;invention;Erfindungen
der;Ersatz;replacement, compensation;Ersätze
die;Feuerwehr;fire brigade;Feuerwehren
das;Fieber;fever;Fieber
die;Fluggesellschaft;airline;Fluggesellschaften
die;Gebühr;fee;Gebühren
das;Gepäck;luggage;
das;Gerücht;rumor;Gerüchte
der;Gesetzgeber;legislator, legislature;Gesetzgeber
die;Gliederung;structure, organization;Gliederungen
das;Grab;grave;Gräber
der;Grenzwert;limiting value, limit;Grenzwerte
das;Handwerk;craft, trade;Handwerke
das;Heft;notebook;Hefte
der;Helfer;helper, accomplice;Helfer
die;Intelligenz;intelligence;Intelligenzen
der;Jäger;hunter;Jäger
die;Kartoffel;potato;Kartoffeln
der;Käse;cheese;Käse
der;Klang;sound, tone;Klänge
der;Kompromiss;compromise;Kompromisse
die;Königin;queen;Königinnen
die;Konstruktion;construction, design;Konstruktionen
der;Kreislauf;circulation;Kreisläufe
die;Kugel;ball, sphere, bullet;Kugeln
die;Kuh;cow;Kühe
die;Leiche;corpse;Leichen
die;Leidenschaft;passion;Leidenschaften
die;Leistungsfähigkeit;productivity, power;Leistungsfähigkeiten
die;Lieferung;delivery;Lieferungen
die;Liga;league;Ligen
das;Milligramm;milligram;Milligramme
der;Nachwuchs;offspring, new generation;
der;Nacken;neck;Nacken
das;Olympia;Olympics;
der;Parteitag;party conference, convention;Parteitage
die;Party;party;Partys
der;Planet;planet;Planeten
der;Priester;priest;Priester
die;Problematik;problematic nature, problems;Problematiken
die;Rezession;recession;Rezessionen
der;Salon;salon, drawing room;Salons
die;Schauspielerin;actress;Schauspielerinnen
die;Schwangerschaft;pregnancy;Schwangerschaften
der;Schweiß;sweat;Schweiße
die;Skala;scale, dial, range;Skalas
die;Spalte;fissure, cleft, column;Spalten
das;Spektrum;spectrum;Spektren
die;Steckdose;socket, electrical outlet;Steckdosen
die;Tafel;board, table;Tafeln
das;Tagebuch;diary;Tagebücher
das;Talent;talent;Talente
das;Tempo;pace, speed;Tempi
die;Unruhe;restlessness, agitation;Unruhen
die;Unterschrift;signature;Unterschriften
der;Ursprung;origin;Ursprünge
das;Verbrechen;crime;Verbrechen
das;Vergnügen;pleasure;Vergnügen
die;Verhaltensweise;behavior;Verhaltensweisen
der;Vermieter;landlord;Vermieter
die;Vernunft;reason;
die;Verordnung;prescription, order;Verordnungen
die;Villa;villa;
der;Vormittag;morning;Vormittage
das;Wohnzimmer;living room;Wohnzimmer
